CountryID;LocationID;CityID;DistrictID;LanguageID;LocationName
DE;296;25148;;de;Angerhalle
DE;295;25148;;de;Neue Stadthalle
DE;294;25148;;de;Ruine Honberg
DE;106;24821;;de;Stadthalle
DE;99;16490;;de;Filharmonie
DE;134;25170;;de;Kursaal am See
DE;151;22048;;de;Neue Reithalle
DE;510;22048;;de;Bräuhaussaal
DE;160;18779;;de;Rennplatz Iffezheim/Baden-Baden
DE;108;25581;;de;Stadthalle
DE;124;25596;;de;Stadthalle
DE;400;22750;;de;St. Nikolauskirche
DE;401;22750;;de;Radolfzell Milchwerk unnum.
DE;89;22750;;de;Milchwerk
DE;399;22750;;de;Festzelt Messeplatz
DE;186;14356;;de;Kesselhaus
DE;169;17873;;de;AWD Arena, Arthur-Menge Ufer
DE;613;17873;;de;Spiegelzelt
DE;624;14356;;de;Waldbühne
