CountryID;CityID;DistrictID;LanguageID;DistrictName;Latitute;Longitude
BE;35244;34938;nl;Vreren;50.75;5.5
BE;35244;35054;nl;Widooie;50.7666667;5.4
BE;35244;35245;nl;Sluizen;50.7666667;5.5333333
BE;35246;33963;nl;Moelingen;50.75;5.7166667
BE;35246;34377;nl;Remersdaal;50.7333333;5.8833333
BE;35246;34469;nl;'s Gravenvoeren;50.7666667;5.7666667
BE;35246;34625;nl;Sint-Martens-Voeren;50.75;5.8166667
BE;35246;34633;nl;Sint-Pieters-Voeren;50.7333333;5.8166667
BE;35246;34737;nl;Teuven;50.75;5.8666667
BE;35247;32599;nl;Berlingen;50.8166667;5.3
BE;35247;33405;nl;Herten;50.8333333;5.3166667
BE;35247;34813;nl;Ulbeek;50.8333333;5.3
BE;35247;35024;nl;Wellen;50.85;5.3166667
BE;35248;32392;nl;Aalst;50.9333333;4.0333333
BE;35248;32508;nl;Baardegem;50.95;4.15
BE;35248;33010;nl;Erembodegem;50.9166667;4.05
BE;35248;33190;nl;Gijzegem;50.9833333;4.05
BE;35248;33385;nl;Herdersem;50.9666667;4.0666667
BE;35248;33437;nl;Hofstade;50.9666667;4.0333333
BE;35248;33907;nl;Meldert;50.9333333;4.1333333
BE;35248;34012;nl;Moorsel;50.95;4.1
BE;35248;34102;nl;Nieuwerkerken;50.9166667;4
BE;35249;32897;nl;Denderleeuw;50.8833333;4.0666667
BE;35249;33499;nl;Iddergem;50.8666667;4.0333333
BE;35249;35023;nl;Welle;50.9;4.0333333
BE;35250;32524;nl;Bambrugge;50.9166667;3.9333333
BE;35250;32775;nl;Burst;50.9166667;3.9166667
BE;35250;33016;nl;Erondegem;50.9333333;3.95
BE;35250;33017;nl;Erpe;50.9333333;3.9833333
BE;35250;33929;nl;Mere;50.9166667;3.9666667
BE;35250;34231;nl;Ottergem;50.9333333;3.95
BE;35250;34908;nl;Vlekkem;50.9333333;3.9333333
BE;35251;33176;nl;Geraardsbergen;50.7666667;3.8666667
BE;35251;33210;nl;Goeferdinge;50.7666667;3.8333333
BE;35251;33256;nl;Grimminge;50.8;3.95
BE;35251;33500;nl;Idegem;50.8;3.9166667
BE;35251;33965;nl;Moerbeke;50.75;3.9166667
BE;35251;34062;nl;Nederboelare;50.7833333;3.8666667
BE;35251;34099;nl;Nieuwenhove;50.7833333;3.9833333
BE;35251;34170;nl;Onkerzele;50.7833333;3.9
BE;35251;34201;nl;Ophasselt;50.8166667;3.8833333
BE;35251;34249;nl;Overboelare;50.75;3.85
BE;35251;34536;nl;Schendelbeke;50.8;3.8833333
BE;35251;34646;nl;Smeerebbe-Vloerzegem;50.8166667;3.9166667
BE;35251;34853;nl;Viane;50.7333333;3.9166667
BE;35251;34945;nl;Waarbeke;50.7666667;3.9666667
BE;35251;35110;nl;Zandbergen;50.8;3.9666667
BE;35251;35116;nl;Zarlardinge;50.75;2.81666667
BE;35252;32896;nl;Denderhoutem;50.8666667;4.0166667
BE;35252;33276;nl;Haaltert;50.9;4
BE;35252;33364;nl;Heldergem;50.8833333;3.95
BE;35252;33576;nl;Kerksken;50.8833333;3.9833333
BE;35253;32704;nl;Borsbeke;50.9;3.8833333
